interval_start,order_count,total_revenue,avg_prep_time,avg_delivery_time,avg_total_time,avg_wait_time,avg_rating,total_items,hour,day_of_week,day_of_month,week_of_year,month,is_weekend,time_of_day,is_lunch_peak,is_dinner_peak,is_peak_hour,hour_sin,hour_cos,day_sin,day_cos,population,median_income,median_age,poverty_rate,white_pct,hispanic_pct,black_pct,population_density,urbanicity,income_normalized,age_normalized,population_normalized,weather_condition,temperature_c,weather_Clear,weather_Cloudy,weather_Rain,weather_Snow,temp_category,temp_very_cold,temp_cold,temp_mild,temp_warm,is_holiday,holiday_name,order_count_lag_1,order_count_lag_2,order_count_lag_3,order_count_lag_6,order_count_lag_12,order_count_lag_24,order_count_lag_48,order_count_rolling_mean_3,order_count_rolling_std_3,order_count_rolling_max_3,order_count_rolling_mean_6,order_count_rolling_std_6,order_count_rolling_max_6,order_count_rolling_mean_12,order_count_rolling_std_12,order_count_rolling_max_12,order_count_rolling_mean_24,order_count_rolling_std_24,order_count_rolling_max_24
2025-08-07 11:00:00,2.0,25.47,15.5,35.5,60.195,9.195,5.0,3.0,11,3,7,32,8,0,morning,1,0,1,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-07 11:30:00,2.0,22.98,17.5,28.0,47.67,2.78,4.0,2.0,11,3,7,32,8,0,morning,1,0,1,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.1547005383792488,2.0,0.3333333333333333,0.8164965809277253,2.0,0.16666666666666666,0.5773502691896241,2.0,0.08333333333333333,0.40824829046386174,2.0
2025-08-07 12:00:00,1.0,20.98,16.0,37.0,52.94,0.0,4.0,2.0,12,3,7,32,8,0,lunch,1,0,1,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,2.0,2.0,0.0,0.0,0.0,0.0,4.0,1.3333333333333333,1.1547005383792495,2.0,0.6666666666666666,1.0327955589886442,2.0,0.3333333333333333,0.778498944161522,2.0,0.16666666666666666,0.564659702573279,2.0
2025-08-07 12:30:00,3.0,41.46,15.666666666666666,27.333333333333332,46.77666666666667,4.683333333333334,4.0,4.0,12,3,7,32,8,0,lunch,1,0,1,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,1.0,2.0,2.0,0.0,0.0,0.0,3.0,1.6666666666666667,0.5773502691896224,2.0,0.8333333333333334,0.9831920802501746,2.0,0.4166666666666667,0.7929614610987583,2.0,0.20833333333333334,0.5882299658752708,2.0
2025-08-07 13:00:00,2.0,41.96,18.0,27.5,50.465,4.965,5.0,4.0,13,3,7,32,8,0,lunch,1,0,1,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,3.0,1.0,2.0,0.0,0.0,0.0,5.0,2.0,0.9999999999999984,3.0,1.3333333333333333,1.2110601416389963,3.0,0.6666666666666666,1.0730867399773192,3.0,0.3333333333333333,0.8164965809277256,3.0
2025-08-07 13:30:00,5.0,73.42,17.2,20.4,41.501999999999995,4.586,4.2,8.0,13,3,7,32,8,0,lunch,1,0,1,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,2.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,0.9999999999999984,3.0,1.6666666666666667,1.0327955589886444,3.0,0.8333333333333334,1.1146408580454255,3.0,0.4166666666666667,0.8805466023105075,3.0
2025-08-07 14:00:00,1.0,22.98,17.0,32.0,52.32,3.32,5.0,2.0,14,3,7,32,8,0,lunch,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,5.0,2.0,3.0,2.0,0.0,0.0,2.0,3.3333333333333335,1.5275252316519468,5.0,2.5,1.3784048752090223,5.0,1.25,1.6025547785276542,5.0,0.625,1.2790111669635222,5.0
2025-08-07 14:30:00,1.0,9.99,20.0,25.0,48.86,3.86,4.0,1.0,14,3,7,32,8,0,lunch,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,1.0,5.0,2.0,2.0,0.0,0.0,1.0,2.6666666666666665,2.0816659994661326,5.0,2.3333333333333335,1.5055453054181622,5.0,1.3333333333333333,1.5569978883230462,5.0,0.6666666666666666,1.2740441145412122,5.0
2025-08-07 15:30:00,2.0,37.46,18.0,41.0,65.24,6.24,4.0,4.0,15,3,7,32,8,0,afternoon,0,0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.6666666666666666,0.5773502691896212,1.0,2.0,1.7888543819998317,5.0,1.4166666666666667,1.5050420310248867,5.0,0.7083333333333334,1.2676293062133797,5.0
2025-08-07 16:00:00,1.0,4.49,7.0,17.0,25.73,1.73,5.0,1.0,16,3,7,32,8,0,afternoon,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.9999999999999978,2.0,1.8333333333333333,1.7224014243685084,5.0,1.5833333333333333,1.4433756729740648,5.0,0.7916666666666666,1.2846642825425558,5.0
2025-08-07 16:30:00,1.0,10.99,17.0,32.0,50.25,1.25,5.0,1.0,16,3,7,32,8,0,afternoon,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,1.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.9999999999999978,2.0,1.6666666666666667,1.7511900715418263,5.0,1.6666666666666667,1.3706888336846843,5.0,0.8333333333333334,1.2740441145412122,5.0
2025-08-07 17:00:00,1.0,17.98,20.0,39.0,62.66,3.66,5.0,2.0,17,3,7,32,8,0,afternoon,0,0,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.3333333333333333,0.5773502691896226,2.0,1.0,0.6324555320336748,2.0,1.75,1.2880570286640691,5.0,0.875,1.261899878892072,5.0
2025-08-07 18:00:00,5.0,69.94,17.4,33.0,58.062,7.662000000000001,4.6,6.0,18,3,7,32,8,0,afternoon,0,1,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.6666666666666666,0.5773502691896213,1.0,0.8333333333333334,0.7527726527090799,2.0,1.5,1.3816985594155153,5.0,0.9166666666666666,1.24818709114169,5.0
2025-08-07 18:30:00,2.0,38.96,15.5,41.0,62.620000000000005,6.12,4.5,4.0,18,3,7,32,8,0,afternoon,0,1,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,5.0,0.0,1.0,2.0,3.0,0.0,3.0,2.0,2.6457513110645903,5.0,1.6666666666666667,1.7511900715418263,5.0,1.8333333333333333,1.6966991126265967,5.0,1.125,1.4836060651405207,5.0
2025-08-07 19:00:00,3.0,36.96,18.333333333333332,33.333333333333336,58.620000000000005,6.953333333333333,5.0,4.0,19,3,7,32,8,0,dinner,0,1,1,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,2.0,5.0,0.0,1.0,2.0,0.0,2.0,2.3333333333333335,2.516611478423583,5.0,1.6666666666666667,1.7511900715418263,5.0,1.75,1.6583123951777006,5.0,1.2083333333333333,1.4738050920238275,5.0
2025-08-07 19:30:00,1.0,18.98,17.0,31.0,48.28,0.28,4.0,2.0,19,3,7,32,8,0,dinner,0,1,1,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,3.0,2.0,5.0,1.0,5.0,0.0,2.0,3.3333333333333335,1.5275252316519472,5.0,2.0,1.7888543819998317,5.0,1.8333333333333333,1.6966991126265967,5.0,1.3333333333333333,1.4939491483885972,5.0
2025-08-07 20:00:00,3.0,26.97,16.666666666666668,32.666666666666664,48.99666666666667,0.14666666666666667,5.0,3.0,20,3,7,32,8,0,dinner,0,1,1,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,1.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,0.9999999999999996,3.0,2.0,1.7888543819998317,5.0,1.5,1.3816985594155153,5.0,1.375,1.4688800821211287,5.0
2025-08-07 20:30:00,3.0,42.45,16.0,35.666666666666664,54.03333333333333,2.3666666666666667,4.333333333333333,5.0,20,3,7,32,8,0,dinner,0,1,1,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,3.0,1.0,3.0,0.0,1.0,0.0,1.0,2.3333333333333335,1.1547005383792515,3.0,2.3333333333333335,1.7511900715418265,5.0,1.6666666666666667,1.4354811251305475,5.0,1.5,1.4744195615489712,5.0
2025-08-07 21:30:00,2.0,30.97,15.5,22.0,41.805,4.305,3.5,3.0,21,3,7,32,8,0,dinner,0,0,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,0.0,3.0,3.0,2.0,2.0,0.0,1.0,2.0,1.7320508075688772,3.0,2.0,1.2649110640673518,3.0,1.8333333333333333,1.4668044012461763,5.0,1.625,1.4688800821211287,5.0
2025-08-07 22:00:00,3.0,43.96,16.333333333333332,26.333333333333332,49.73,7.063333333333333,4.333333333333333,4.0,22,3,7,32,8,0,dinner,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,2.0,0.0,3.0,3.0,1.0,0.0,1.0,1.6666666666666667,1.5275252316519465,3.0,2.0,1.2649110640673518,3.0,1.8333333333333333,1.4668044012461763,5.0,1.7083333333333333,1.4288690166235207,5.0
2025-08-07 22:30:00,1.0,20.98,20.0,39.0,62.06,3.06,4.0,2.0,22,3,7,32,8,0,dinner,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Cloudy,25.0,False,True,False,False,warm,False,False,False,True,0,,3.0,2.0,0.0,1.0,1.0,0.0,2.0,1.6666666666666667,1.5275252316519465,3.0,2.0,1.2649110640673518,3.0,2.0,1.4770978917519937,5.0,1.8333333333333333,1.403928236326068,5.0
2025-08-08 10:00:00,1.0,13.98,17.0,40.0,59.83,2.83,5.0,2.0,10,4,8,32,8,0,morning,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,15.0,False,False,True,False,mild,False,False,True,False,0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.6370220572706053,3.0
2025-08-08 11:00:00,2.0,23.98,18.0,33.5,58.985,7.484999999999999,4.5,2.0,11,4,8,32,8,0,morning,1,0,1,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,15.0,False,False,True,False,mild,False,False,True,False,0,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.5773502691896245,1.0,0.16666666666666666,0.4082482904638581,1.0,0.08333333333333333,0.28867513459480615,1.0,0.041666666666666664,0.20412414523192893,1.0
2025-08-08 11:30:00,1.0,4.49,5.0,15.0,19.09,0.0,5.0,1.0,11,4,8,32,8,0,morning,1,0,1,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,15.0,False,False,True,False,mild,False,False,True,False,0,,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.9999999999999996,2.0,0.5,0.8366600265340737,2.0,0.25,0.6215815605080584,2.0,0.125,0.4484272031464395,2.0
2025-08-08 12:00:00,2.0,40.97,23.0,24.0,54.47,7.47,4.5,3.0,12,4,8,32,8,0,lunch,1,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,15.0,False,False,True,False,mild,False,False,True,False,0,,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999996,2.0,0.6666666666666666,0.8164965809277243,2.0,0.3333333333333333,0.6513389472789273,2.0,0.16666666666666666,0.48154341234307585,2.0
2025-08-08 12:30:00,1.0,33.47,24.0,34.0,61.56,3.56,3.0,3.0,12,4,8,32,8,0,lunch,1,0,1,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,15.0,False,False,True,False,mild,False,False,True,False,0,,2.0,1.0,2.0,0.0,0.0,0.0,3.0,1.6666666666666667,0.5773502691896256,2.0,1.0,0.8944271909999147,2.0,0.5,0.797724035217464,2.0,0.25,0.6079187588743281,2.0
2025-08-08 13:00:00,1.0,25.98,24.0,30.0,63.9,9.9,4.0,2.0,13,4,8,32,8,0,lunch,1,0,1,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,15.0,False,False,True,False,mild,False,False,True,False,0,,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.3333333333333333,0.5773502691896254,2.0,1.1666666666666667,0.75277265270908,2.0,0.5833333333333334,0.7929614610987576,2.0,0.2916666666666667,0.6240935455708444,2.0
2025-08-08 13:30:00,6.0,69.42,14.166666666666666,33.833333333333336,53.41833333333333,5.418333333333334,4.666666666666667,8.0,13,4,8,32,8,0,lunch,1,0,1,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,15.0,False,False,True,False,mild,False,False,True,False,0,,1.0,1.0,2.0,0.0,0.0,0.0,5.0,1.3333333333333333,0.5773502691896254,2.0,1.1666666666666667,0.75277265270908,2.0,0.6666666666666666,0.7784989441615217,2.0,0.3333333333333333,0.6370220572706055,2.0
2025-08-08 14:00:00,2.0,43.96,20.0,34.0,55.25,2.255,4.0,4.0,14,4,8,32,8,0,lunch,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,15.0,False,False,True,False,mild,False,False,True,False,0,,6.0,1.0,1.0,2.0,0.0,0.0,1.0,2.6666666666666665,2.886751345948129,6.0,2.1666666666666665,1.9407902170679519,6.0,1.1666666666666667,1.696699112626596,6.0,0.5833333333333334,1.3160106602801567,6.0
2025-08-08 14:30:00,1.0,20.98,18.0,35.0,64.85,11.85,4.0,2.0,14,4,8,32,8,0,lunch,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,15.0,False,False,True,False,mild,False,False,True,False,0,,2.0,6.0,1.0,1.0,0.0,0.0,1.0,3.0,2.645751311064591,6.0,2.1666666666666665,1.9407902170679519,6.0,1.3333333333333333,1.6696942198734437,6.0,0.6666666666666666,1.3405601251996724,6.0
2025-08-08 16:30:00,2.0,12.98,11.0,19.5,39.76,9.26,4.0,2.0,16,4,8,32,8,0,afternoon,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,15.0,False,False,True,False,mild,False,False,True,False,0,,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,2.3452078799117144,6.0,1.3333333333333333,1.6696942198734437,6.0,0.7083333333333334,1.3344650993747549,6.0
2025-08-08 17:00:00,3.0,52.95,18.333333333333332,36.666666666666664,62.00666666666667,7.006666666666667,4.666666666666667,5.0,17,4,8,32,8,0,afternoon,0,0,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,15.0,False,False,True,False,mild,False,False,True,False,0,,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.6666666666666666,1.1547005383792506,2.0,0.8333333333333334,0.9831920802501739,2.0,1.5,1.6236882817719778,6.0,0.7916666666666666,1.3506573815438316,6.0
2025-08-08 18:00:00,3.0,29.96,12.666666666666666,33.666666666666664,51.830000000000005,5.496666666666666,4.333333333333333,4.0,18,4,8,32,8,0,afternoon,0,1,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,15.0,False,False,True,False,mild,False,False,True,False,0,,0.0,3.0,2.0,0.0,2.0,0.0,5.0,1.6666666666666667,1.5275252316519463,3.0,0.8333333333333334,1.3291601358251246,3.0,1.5,1.7320508075688774,6.0,0.9166666666666666,1.4116492564331995,6.0
2025-08-08 18:30:00,2.0,38.46,13.5,31.0,51.095,6.595,4.5,4.0,18,4,8,32,8,0,afternoon,0,1,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,15.0,False,False,True,False,mild,False,False,True,False,0,,3.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,1.732050807568877,3.0,1.3333333333333333,1.5055453054181616,3.0,1.5833333333333333,1.7816403745544231,6.0,1.0416666666666667,1.4589801878044117,6.0
2025-08-08 19:00:00,3.0,43.45,18.333333333333332,31.666666666666668,51.473333333333336,2.2466666666666666,5.0,5.0,19,4,8,32,8,0,dinner,0,1,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,15.0,False,False,True,False,mild,False,False,True,False,0,,2.0,3.0,0.0,0.0,1.0,0.0,3.0,1.6666666666666667,1.5275252316519463,3.0,1.6666666666666667,1.3662601021279464,3.0,1.6666666666666667,1.7752507291971895,6.0,1.125,1.4540049638094803,6.0
2025-08-08 19:30:00,2.0,37.96,16.5,34.0,58.035000000000004,7.535,4.0,4.0,19,4,8,32,8,0,dinner,0,1,1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,15.0,False,False,True,False,mild,False,False,True,False,0,,3.0,2.0,3.0,2.0,6.0,0.0,1.0,2.6666666666666665,0.5773502691896246,3.0,2.1666666666666665,1.1690451944500126,3.0,1.8333333333333333,1.8006732747570404,6.0,1.25,1.4817733206914758,6.0
2025-08-08 20:00:00,2.0,16.98,14.5,33.0,55.22,7.720000000000001,4.0,2.0,20,4,8,32,8,0,dinner,0,1,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,15.0,False,False,True,False,mild,False,False,True,False,0,,2.0,3.0,2.0,3.0,2.0,0.0,3.0,2.3333333333333335,0.5773502691896246,3.0,2.1666666666666665,1.1690451944500126,3.0,1.5,1.2431631210161223,3.0,1.3333333333333333,1.4645571126562063,6.0
2025-08-08 20:30:00,3.0,45.95,19.333333333333332,40.666666666666664,64.96,4.986666666666667,4.666666666666667,5.0,20,4,8,32,8,0,dinner,0,1,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,15.0,False,False,True,False,mild,False,False,True,False,0,,2.0,2.0,3.0,0.0,1.0,0.0,3.0,2.3333333333333335,0.5773502691896246,3.0,2.0,1.0954451150103326,3.0,1.5,1.2431631210161223,3.0,1.4166666666666667,1.442120017518492,6.0
2025-08-08 21:00:00,1.0,14.99,25.0,19.0,44.62,0.62,5.0,1.0,21,4,8,32,8,0,dinner,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,15.0,False,False,True,False,mild,False,False,True,False,0,,3.0,2.0,2.0,3.0,0.0,0.0,0.0,2.3333333333333335,0.5773502691896246,3.0,2.5,0.5477225575051683,3.0,1.6666666666666667,1.3026778945578597,3.0,1.5416666666666667,1.4440030912488488,6.0
2025-08-08 21:30:00,3.0,20.97,14.0,27.0,45.02333333333333,4.32,5.0,3.0,21,4,8,32,8,0,dinner,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Rain,15.0,False,False,True,False,mild,False,False,True,False,0,,1.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,0.9999999999999993,3.0,2.1666666666666665,0.7527726527090816,3.0,1.75,1.2154310870109948,3.0,1.5833333333333333,1.4116492564331995,6.0
2025-08-09 10:00:00,2.0,44.96,22.5,30.0,56.455,3.955,5.0,4.0,10,5,9,32,8,1,morning,0,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,28.0,True,False,False,False,warm,False,False,False,True,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-09 10:30:00,1.0,8.99,18.0,38.0,56.79,0.79,4.0,1.0,10,5,9,32,8,1,morning,0,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,28.0,True,False,False,False,warm,False,False,False,True,0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.154700538379251,2.0,0.3333333333333333,0.8164965809277213,2.0,0.16666666666666666,0.5773502691896245,2.0,0.08333333333333333,0.4082482904638625,2.0
2025-08-09 11:00:00,5.0,59.43,15.2,32.6,53.036,5.401999999999999,4.6,7.0,11,5,9,32,8,1,morning,1,0,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,28.0,True,False,False,False,warm,False,False,False,True,0,,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.9999999999999994,2.0,0.5,0.8366600265340713,2.0,0.25,0.62158156050806,2.0,0.125,0.4484272031464402,2.0
2025-08-09 12:00:00,4.0,57.440000000000005,16.75,29.0,48.9075,3.9625000000000004,4.5,6.0,12,5,9,32,8,1,lunch,1,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,28.0,True,False,False,False,warm,False,False,False,True,0,,0.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,2.6457513110645903,5.0,1.3333333333333333,1.9663841605003494,5.0,0.6666666666666666,1.4974726182552527,5.0,0.3333333333333333,1.0901402648748688,5.0
2025-08-09 12:30:00,3.0,73.43,17.666666666666668,32.666666666666664,60.76666666666667,10.433333333333332,4.333333333333333,7.0,12,5,9,32,8,1,lunch,1,0,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,28.0,True,False,False,False,warm,False,False,False,True,0,,4.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,2.6457513110645903,5.0,2.0,2.0976176963403033,5.0,1.0,1.7580981459830651,5.0,0.5,1.318760946791574,5.0
2025-08-09 13:00:00,2.0,19.98,16.5,18.5,43.06,8.059999999999999,4.0,2.0,13,5,9,32,8,1,lunch,1,0,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,21124,141179,32.5,5.2,64.5,14.4,8.0,high,urban,1.41179,0.325,0.42248,Clear,28.0,True,False,False,False,warm,False,False,False,True,0,,3.0,4.0,0.0,2.0,0.0,0.0,1.0,2.3333333333333335,2.0816659994661326,4.0,2.5,1.8708286933869716,5.0,1.25,1.8153386861559873,5.0,0.625,1.4084373085707125,5.0
